Dam_Name,Other_Dam_Name,State_ID,NID_ID,Num_Separate_Struct,Other_Structure_ID,Longitude,Latitude,Section,County,River,Owner_Name,Owner_Type,Private_Dam,Dam_Designer,Dam_Type,Core,Foundation,Primary_Purpose,All_Purposes,Year_Completed,Year_Modified,Dam_Length,Dam_Height,Structural_Height,Hydraulic_Height,NID_Height,Max_Discharge,Max_Storage,Normal_Storage,NID_Storage,Surface_Area,Drainage_Area,EAP,Inspection_Date,Inspection_Frequency,Spillway_Type,Spillway_Width,Outlet_Gates,Volume,Num_Locks,Length_Locks,Width_Locks,Permitting_Authority,Inspection_Authority,Enforcement_Authority,Jurisdictional_Dam,State_Reg_Dam,State_Reg_Agency,Fed_Funding,Fed_Design,Fed_Construction,Fed_Regulatory,Fed_Inspection,Fed_Operation,Fed_Owner,Fed_Other,Source_Agency,State,Submit_Date,Url_Address,Congress_Rep,Political_Party,Congress_District
BRUCE 9-310-4,,M0602,WY01573,0,,-104.5828,43.7889,"SESE 18,T44N,R64W",WESTON,WILLIAMSON DRAW,USDA FOREST SERVICE,Federal,Y,,Earth,HEK,SZ,Fish and Wildlife Pond,"Fire Protection, Stock, Or Small Fish Pond, Fish and Wildlife Pond",1969,,305,22,22,17,22,1333,73,38,73,7,1.4,NR,40486,5,U,30,X,6760,NA,0,NA,Y,Y,Y,Y,Y,SEO,,,,,,,,,WY,WY,02\06\2013,NA,Cynthia M. Lummis (R),R,WY00
A-3 DETENTION,ANGELL DRAW,6990R,WY01533,0,,-104.3497,42.0705,"SWNE 7,T24N,R62W",GOSHEN,ANGELL DRAW,ANGEL DRAW DRAINAGE DIST. (JOE FRANKS),Private,N,USDA NRCS,Earth,HEK,SZ,Flood Control,Flood Control,1969,,2650,30,30,24,30,3117,1334,800,1334,89,5.1,N,41017,5,U,800,O1,166700,NA,0,NA,Y,Y,Y,Y,Y,SEO,,USDA NRCS,USDA NRCS,,,,,,WY,WY,02\06\2013,NA,Cynthia M. Lummis (R),R,WY00
CUMMINGS,CUMMINGS NO. 9-328-2,6995R,WY01357,0,,-104.5789,43.8038,"SWSW 8,T44N,R64W",WESTON,SOUTH FORK BEAVER CREEK,USDA FOREST SERVICE,Federal,Y,,Earth,HEK,SZ,Fish and Wildlife Pond,"Fire Protection, Stock, Or Small Fish Pond, Fish and Wildlife Pond",1969,,330,16,16,11,16,NA,83,83,83,20,NA,NR,39954,5,U,80,X,5400,NA,0,NA,Y,Y,Y,Y,Y,SEO,,,,,,,,,WY,WY,02\06\2013,NA,Cynthia M. Lummis (R),R,WY00
HORSESHOE,,7242R,WY01123,0,,-109.3367,44.8766,"SWNE 36,T57N,R95W",BIG HORN,TRAIL DRAW,WYOMING GAME AND FISH COMMISSION,State,N,,Earth,HEK,SZ,Fish and Wildlife Pond,Fish and Wildlife Pond,1969,,268,29,30,24,30,NA,329,145,329,28,NA,NR,39349,5,U,20,S1,14000,NA,0,NA,Y,Y,Y,Y,Y,SEO,,,,,,,,,WY,WY,02\06\2013,NA,Cynthia M. Lummis (R),R,WY00
SEDGWICK 9-394-1,,M0161,WY01848,0,,-104.7414,43.6486,"SENE 2,T42N,R66W",WESTON,WAKEMAN DRAW,USDA FOREST SERVICE,Federal,Y,,Earth,HEK,SZ,Fish and Wildlife Pond,"Fire Protection, Stock, Or Small Fish Pond, Fish and Wildlife Pond",1969,,430,21,21,16,21,1706,82,42,82,8,1.5,NR,39378,5,U,45,X,6630,NA,0,NA,N,N,N,N,N,,,,,,,,,,WY,WY,02\06\2013,NA,Cynthia M. Lummis (R),R,WY00
KAFKA NO. 1,,6896R,WY00163,0,,-105.7133,42.2577,"NENE 4,T26N,R74W",ALBANY,N LARAMIE RIVER,DEAN OTTE,Private,N,,Earth,HEK,SZ,Irrigation,Irrigation,1969,,845,21,22,16,22,958,432,262,432,30,NA,NR,40744,5,U,70,V1,13130,NA,0,NA,Y,Y,Y,Y,Y,SEO,,,,,,,,,WY,WY,02\06\2013,NA,Cynthia M. Lummis (R),R,WY00
CEDAR CREEK,,7130R,WY00927,0,,-104.845,44.87,"NWSW 1,T56N,R67W",CROOK,CEDAR CREEK,"F. A. BUSH, INC. (NICK BOHL)",Private,Y,USDA NRCS,Earth,HEK,SZ,"Fire Protection, Stock, Or Small Fish Pond","Fire Protection, Stock, Or Small Fish Pond",1969,,830,14,14,9,14,109,163,60,163,16,12.03,NR,40807,5,U,140,S1,20311,NA,0,NA,Y,Y,Y,Y,Y,SEO,,USDA NRCS,,,,,,,WY,WY,02\06\2013,NA,Cynthia M. Lummis (R),R,WY00
RAUDSEP NO. 1,,7214R,WY00925,0,,-105.0403,44.3447,"SWNW 4,T50N,R68W",CROOK,DRY CREEK,JAMES ADAMS,Private,N,USDA NRCS,Earth,HEK,SZ,Irrigation,Irrigation,1969,,469,20,20,15,20,800,323,194,323,20,8.22,NR,40820,5,U,90,S1,610,NA,0,NA,Y,Y,Y,Y,Y,SEO,,USDA NRCS,,,,,,,WY,WY,02\06\2013,NA,Cynthia M. Lummis (R),R,WY00
G. W.,C. W.,7134R,WY00042,0,,-104.2694,41.2294,"NWNW 36,T15N,R62W",LARAMIE,SPRING CREEK,GROSS & WILKINSON RANCH AND STATE LAND,Private,N,EDMOND R BATES,Earth,HEK,SZ,Flood Control,Flood Control,1969,,790,30,30,25,30,937,369,220,369,26,20,NR,40199,5,U,52,O1,24000,NA,0,NA,Y,Y,Y,Y,Y,SEO,,,,,,,,,WY,WY,02\06\2013,NA,Cynthia M. Lummis (R),R,WY00
SOUTH LODGEPOLE NO. 1,,7066R,WY00532,0,,-104.9069,43.815,"SWSE 4,T44N,R67W",WESTON,"WELL DRAW, TRIB LODGE POLE CRK",RICKY R. POPHAM,Private,N,USDA NRCS,Earth,HEK,SZ,Flood Control,"Flood Control, Fire Protection, Stock, Or Small Fish Pond",1969,,600,18,18,13,18,3242,197,102,197,19,14.5,NR,39367,5,U,100,O1,13000,NA,0,NA,Y,Y,Y,Y,Y,SEO,,USDA NRCS,,,,,,,WY,WY,02\06\2013,NA,Cynthia M. Lummis (R),R,WY00
ETHYL NO. 2,,6909R,WY00555,0,,-106.2678,43.9186,"NWNW 32,T46N,R78W",JOHNSON,ETHYL DRAW,FRED E. HESSE,Private,N,USDA NRCS,Earth,HEK,SZ,Irrigation,Irrigation,1969,,460,25,25,20,25,900,104,44,104,9,2.95,NR,40366,5,U,35,X,10248,NA,0,NA,Y,Y,Y,Y,Y,SEO,,USDA NRCS,,,,,,,WY,WY,02\06\2013,NA,Cynthia M. Lummis (R),R,WY00
TURNER NO. 1,,7177R,WY00420,0,,-104.11,42.9675,"NWSE 31,T35N,R60W",NIOBRARA,TURNER DRAW,MELVIN THAYER,Private,N,,Earth,HEK,SZ,Water Supply,Water Supply,1969,1997,1300,19,19,14,19,NA,339,198,339,26,NA,NR,39259,5,U,400,,16440,NA,0,NA,Y,Y,Y,Y,Y,SEO,,,,,,,,,WY,WY,02\06\2013,NA,Cynthia M. Lummis (R),R,WY00
WINTERMOTE NO. 1,,6981R,WY00281,0,,-105.1089,42.7547,"NWNE 15,T32N,R69W",CONVERSE,SHAWNEE CREEK,GRACE MIDDLETON,Private,N,JOHN A LAMBERT,Earth,HEK,SZ,Irrigation,Irrigation,1969,,1080,21,21,16,21,NA,417,232,417,37,NA,NR,40065,5,U,400,S1,13750,NA,0,NA,Y,Y,Y,Y,Y,SEO,,,,,,,,,WY,WY,02\06\2013,NA,Cynthia M. Lummis (R),R,WY00
WILLIAMS NO. 3,,6961R,WY00078,0,,-105.4361,41.183,"SENW 14,T14N,R72W",ALBANY,DALE CREEK,PETER HANSON C/O DAN HOOPER,Private,N,USDA NRCS,Earth,HEK,SZ,Irrigation,Irrigation,1969,,287,28,28,23,28,900,205,131,205,13,1.89,NR,39336,5,U,32,S1U1,12700,NA,0,NA,Y,Y,Y,Y,Y,SEO,,USDA NRCS,,,,,,,WY,WY,02\06\2013,NA,Cynthia M. Lummis (R),R,WY00
CEDAR CREEK IRRIGATION,,7129R,WY00928,0,,-104.835,44.875,"SWNE 1,T56N,R67W",CROOK,BUSH CREEK,"F. A. BUSH, INC. (NICK BOHL)",Private,Y,USDA NRCS,Earth,HEK,SZ,"Fire Protection, Stock, Or Small Fish Pond","Fire Protection, Stock, Or Small Fish Pond",1969,,2080,10,10,5,10,1893,355,126,355,51,0.63,NR,38845,5,U,80,S1,29777,NA,0,NA,Y,Y,Y,Y,Y,SEO,,USDA NRCS,,,,,,,WY,WY,02\06\2013,NA,Cynthia M. Lummis (R),R,WY00
RATTLESNAKE NO. 1,,6955R,WY00751,0,,-106.4325,44.5011,"NENW 12,T52N,R80W",JOHNSON,RATTLESNAKE SPRING DRAW,FIELDGROVE RANCH (RUSTY FIELDGROVE),Private,N,,Earth,HEK,SZ,"Fire Protection, Stock, Or Small Fish Pond","Fire Protection, Stock, Or Small Fish Pond",1969,,469,30,29,24,30,NA,90,56,90,6,NA,NR,40793,5,U,100,X,6405,NA,0,NA,Y,Y,Y,Y,Y,SEO,,,,,,,,,WY,WY,02\06\2013,NA,Cynthia M. Lummis (R),R,WY00
HOFFMAN,BASS RESERVOIR,7070R,WY00709,0,,-106.3756,44.4258,"SWNW 4,T51N,R79W",JOHNSON,HOFFMAN DRAW,CECIL FIELDGROVE,Private,N,USDA NRCS,Earth,HEK,SZ,"Fire Protection, Stock, Or Small Fish Pond","Fire Protection, Stock, Or Small Fish Pond",1969,,490,28,28,23,28,484,118,69,118,8,2.31,NR,40445,5,U,40,U1,15360,NA,0,NA,Y,Y,Y,Y,Y,SEO,,USDA NRCS,,,,,,,WY,WY,02\06\2013,NA,Cynthia M. Lummis (R),R,WY00
BIG BOY,,7188R,WY00602,0,,-106.4486,44.4822,"SWNE 14,T52N,R80W",JOHNSON,"CAPLE DR, TR DBLE. CROSSING DR",V BAR F CATTLE COMPANY,Private,N,,Earth,HEK,SZ,Fish and Wildlife Pond,"Fire Protection, Stock, Or Small Fish Pond, Fish and Wildlife Pond",1969,,350,33,33,28,33,1543,55,30,55,4,2.4,NR,40801,5,U,40,X,6917,NA,0,NA,Y,Y,Y,Y,Y,SEO,,,,,,,,,WY,WY,02\06\2013,NA,Cynthia M. Lummis (R),R,WY00
NEWELL,ENL OF 2889R,7186R,WY00075,0,,-105.6586,42.195,"NWSE 25,T26N,R74W",ALBANY,COTTONWOOD CREEK,KENNY ATKINSON,Private,N,,Earth,HEK,SZ,Irrigation,"Irrigation, Fire Protection, Stock, Or Small Fish Pond",1969,,330,31,31,26,31,NA,220,130,220,14,NA,NR,40766,5,U,8,S1,12500,NA,0,NA,Y,Y,Y,Y,Y,SEO,,,,,,,,,WY,WY,02\06\2013,NA,Cynthia M. Lummis (R),R,WY00
NORTH JACK RABBIT,,7048R,WY00559,0,,-106.6242,43.6567,"NWNE 31,T43N,R81W",JOHNSON,N JACK RABBIT DRAW,DOMINGO MARTIRENA,Private,N,USDA NRCS,Earth,HEK,SZ,"Fire Protection, Stock, Or Small Fish Pond","Fire Protection, Stock, Or Small Fish Pond",1969,,818,20,21,15,21,1875,146,70,146,12,1.56,NR,39219,5,U,150,X,15110,NA,0,NA,Y,Y,Y,Y,Y,SEO,,USDA NRCS,,,,,,,WY,WY,02\06\2013,NA,Cynthia M. Lummis (R),R,WY00
HAGMAIER NORTH,,9000.247,CA10247,0,,-122.727,37.977,"S.--,T.1N,R.7W",MARIN,TR OLEMA CR,DEPT OF THE INTERIOR-NPS WR,Federal,N,,Earth,,,Recreation,"Water Supply, Recreation",1970,,100,30,NA,NA,30,NA,NA,23,23,NA,NA,NR,,1,U,0,,NA,NA,0,NA,N,N,N,N,N,N/A,,,,,,,,,CA,CA,03\01\2013,NA,Jared Huffman (D),D,CA02
WESTSIDE DETEN DK 3,CAHUILLA,9000.2,CA10200,0,,-116.277,33.645,"S.20,T.6S,R.7E",RIVERSIDE,OFFSTREAM,U S BUREAU OF RECLAMATION,Federal,N,,Earth,,,Irrigation,"Irrigation, Recreation",1970,,6279,22,NA,NA,22,NA,NA,1300,1300,NA,NA,NR,,1,U,0,,NA,NA,0,NA,N,N,N,N,N,N/A,,,,,,,,,CA,CA,03\01\2013,NA,Raul Ruiz (D),D,CA36
MCGINTY,,9000.169,CA10169,0,,-120.5181,41.7986,"S.30,T.46N,R.13E",MODOC,MUD CREEK,BUREAU OF INDIAN AFFAIRS,Federal,N,,Earth,,,Irrigation,Irrigation,1970,,420,23,NA,NA,23,NA,NA,639,639,NA,NA,NR,,1,U,0,,NA,NA,0,NA,N,N,N,N,N,N/A,,,,,,,,,CA,CA,03\01\2013,NA,Doug LaMalfa (R),R,CA01
STAMPEDE,,9000.192,CA10192,0,,-120.103,39.483,"S.--,T.19N,R.17E",SIERRA,LITTLE TRUCKEE RIVER,U S BUREAU OF RECLAMATION,Federal,N,,Earth,,,Irrigation,"Irrigation, Water Supply, Recreation",1970,,1511,226,NA,219.69,226,NA,226500,226500,226500,3450,130,NR,,1,U,0,,4517000,NA,0,NA,N,N,N,N,N,,,,,,,,,,CA,CA,03\01\2013,NA,Doug LaMalfa (R),R,CA01
PARK CREEK,,30308,CO00146,0,,-105.1515,40.837,"S17 , T10N, R69W of Sixth PM",LARIMER,PARK CREEK,NORTH POUDRE IRR. CO.,Private,N,ORLEY O. PHILLIPS,Earth,,,Irrigation,"Irrigation, Fish and Wildlife Pond",1970,19681969,1005,108,103,79,108,19147,10393,7343,10393,275,3.31,Y,41072,1,U,200,,86800,NA,0,NA,Y,Y,Y,Y,Y,DWR,,,,,,,,,CO,CO,02\04\2013,NA,Jared Polis (D),D,CO02
SPRING RUN #2,BIG STRATTON DAM,100106,CO00404,0,,-104.8305,38.7949,"S31 , T14S, R66W of Sixth PM",EL PASO,SPRING RUN,MYRON STRATTON HOME,Private,N,,Earth,HEZ,SZ,Irrigation,"Irrigation, Flood Control",1970,,710,39,39,39,39,11745,511,311,511,20,2.22,Y,41053,1,U,79,V,50431,NA,0,NA,Y,Y,Y,Y,Y,DWR,,,,,,,,,CO,CO,02\04\2013,NA,Doug Lamborn (R),R,CO05
RUSSELL NO. 1,,CO00001294,CO00062,0,,-104.5488,39.3699,"S10 , T8S, R64W of Sixth PM",ELBERT,LITTLE DRY CREEK,ED & GINNY BAKER,Private,N,USDA NRCS,Earth,,,Flood Control,Flood Control,1970,,625,27,32,28,32,1600,140,85,140,11,1.8,NR,39738,3,U,70,,30174,NA,0,NA,Y,Y,Y,Y,Y,DWR,,USDA NRCS,,,,,,,CO,CO,02\04\2013,NA,Cory Gardner (R),R,CO04
PINERY,BINGHAM,80230,CO00303,0,,-104.7463,39.4507,"S11 , T7S, R66W of Sixth PM",DOUGLAS,CHERRY CREEK,DENVER SOUTHEAST SUBURBAN WATER & SAN. DIST.,Local Government,N,,Earth,,,Water Supply,"Water Supply, Recreation",1970,,1165,68,70,65,70,4400,440,315,440,25,1.03,Y,39815,2,N,150,,96720,NA,0,NA,Y,Y,Y,Y,Y,DWR,,,,,,,,,CO,CO,02\04\2013,NA,Cory Gardner (R),R,CO04
GREYSTONE RESERVOIR,,1061,CA00893,0,,-118.4019,34.0929,"S.12,T.1S,R.15W",LOS ANGELES,OFFSTREAM,CITY OF BEVERLY HILLS,Local Government,N,,Other,,R,Water Supply,Water Supply,1970,,1140,75,NA,74.2,75,38,61,60,61,2,NA,NR,40832,1,U,0,,9300,NA,0,NA,Y,Y,Y,Y,Y,Division of Safety of Dams,,,,,,,,,CA,CA,03\01\2013,NA,Henry A. Waxman (D),D,CA33
HOUSEHOLDER,LONG BRANCH,9000.328,CA82508,0,,-120.556,41.889,"S.26,T.47N,R.12E",MODOC,LONG BRANCH,FOREST SERVICE,Federal,N,,Earth,,,Water Supply,Water Supply,1970,,450,12,NA,NA,12,NA,NA,129,129,NA,3.4,NR,,1,U,0,,NA,NA,0,NA,N,N,N,N,N,N/A,,,,,,,,,CA,CA,03\01\2013,NA,Doug LaMalfa (R),R,CA01
LOWER VAN NORMAN BYPASS,,6.048,CA00101,0,,-118.485,34.2912,"S.6,T.2N,R.15W",LOS ANGELES,OFFSTREAM,CITY OF LOS ANGELES,Local Government,N,,Earth,,R,Water Supply,Water Supply,1970,,600,78,NA,69.29,78,1730,280,240,280,12,0.03,NR,40814,1,U,0,,500000,NA,0,NA,Y,Y,Y,Y,Y,Division of Safety of Dams,,,,,,,,,CA,CA,03\01\2013,NA,Brad Sherman (D),D,CA30
BOX CANYON,,02796-01-01,CA00889,1,,-122.3285,41.2822,"S.29,T.40N,R.4W",SISKIYOU,SACRAMENTO RIVER,COUNTY OF SISKIYOU,Local Government,N,,,,R,Flood Control,"Hydroelectric, Flood Control, Recreation",1970,,1100,220,209,NA,220,56000,26000,26000,26000,430,126,Y,41123,1,U,0,,855000,NA,0,NA,Y,Y,Y,Y,Y,Division of Safety of Dams,,,,FERC,FERC,,,,FERC,CA,02\28\2013,NA,Doug LaMalfa (R),R,CA01
NEW BULLARDS BAR,,02246-01-01,CA00863,1,,-121.1411,39.3921,"S.25,T.18N,R.7E",YUBA,NORTH YUBA RIVER,YUBA COUNTY WATER AGENCY,Public Utility,N,INTERNATIONAL ENGINEERING CO.,,HCK,RK,Hydroelectric,"Irrigation, Hydroelectric, Flood Control, Water Supply, Recreation, Fish and Wildlife Pond",1970,,2323,645,645,626,645,160000,1010000,996000,1010000,4830,485,Y,41058,1,C,90,T3;,2717000,NA,0,NA,Y,Y,Y,Y,Y,Division of Safety of Dams,,,,FERC,FERC,,,,FERC,CA,02\28\2013,NA,John Garamendi (D),D,CA03
DIXON,DIXON,834.002,CA00878,0,,-117.042,33.158,"S.1,T.12S,R.2W",SAN DIEGO,TR ESCONDIDO CR,CITY OF ESCONDIDO,Local Government,N,USDA NRCS,Earth,,R,Water Supply,Water Supply,1970,0,830,116,NA,100.5,116,NA,2500,2500,2500,69,3.48,NR,41016,1,U,0,,427000,NA,0,NA,Y,Y,Y,Y,Y,Division of Safety of Dams,USDA NRCS,USDA NRCS,USDA NRCS,,,,,,CA,CA,03\01\2013,NA,Duncan Hunter (R),R,CA50
BROOKTRAILS 3 NORTH,"EMILY, LAKE",1038.003,CA00872,0,,-123.3904,39.4443,"S.2,T.18N,R.14W",MENDOCINO,WILLITS CREEK,BROOKTRAILS COMMUN SVC DIST,Public Utility,N,,Earth,,S,Irrigation,"Irrigation, Water Supply, Recreation",1970,,385,49,NA,42,49,8611,389,251,389,18,4.9,NR,40954,1,C,0,,63000,NA,0,NA,Y,Y,Y,Y,Y,Division of Safety of Dams,,,,,,,,,CA,CA,03\01\2013,NA,Jared Huffman (D),D,CA02
BRUSH CREEK,,02101-10-01,CA00824,1,,-120.622,38.8118,"S.16,T.11N,R.12E",EL DORADO,BRUSH CREEK,SACRAMENTO MUNICIPAL UTILITY DISTRICT,Public Utility,N,BECHTEL,,,,Hydroelectric,"Hydroelectric, Recreation",1970,,780,213,213,202,213,13250,1750,1320,1750,22,8,Y,41177,1,U,170,,50000,NA,0,NA,Y,Y,Y,Y,Y,Division of Safety of Dams,,,,FERC,FERC,,,,FERC,CA,02\28\2013,NA,Tom McClintock (R),R,CA04
HOUSEHOLDER,LONG BRANCH,9129,CA10328,0,,-120.5555,41.8888,,MODOC,,USDA FS,Federal,N,,Earth,,,"Fire Protection, Stock, Or Small Fish Pond","Fire Protection, Stock, Or Small Fish Pond",1970,,450,12,12,NA,12,NA,NA,129,129,NA,3.4,NR,,0,,20,U,183600,NA,0,NA,N,N,N,N,N,,USDA FS,USDA FS,USDA FS,USDA FS,USDA FS,USDA FS,USDA FS,,USDA FS,CA,03\13\2013,NA,Doug LaMalfa (R),R,CA01
BIG FOUR RANCH,,737,CA00722,0,,-119.0872,35.7493,"S.17,T.25S,R.27E",KERN,UNNAMED,KERN-TULARE WATER DISTRICT,Public Utility,N,,Earth,,S,Irrigation,"Irrigation, Water Supply",1970,,1200,38,NA,34,38,230,377,312,377,24,0.16,NR,40996,1,U,0,,67500,NA,0,NA,Y,Y,Y,Y,Y,Division of Safety of Dams,,,,,,,,,CA,CA,03\01\2013,NA,David G. Valadao (R),R,CA21
ANTHONY HOUSE,"WILDWOOD, LAKE",1300.002,CA00964,0,,-121.2179,39.2361,"S.20,T.16N,R.7E",NEVADA,DEER CREEK,LAKE WILDWOOD ASSOCIATION,Private,N,,Earth,,R,Recreation,"Water Supply, Recreation",1970,,460,75,NA,62.79,75,63800,4940,3840,4940,290,54.5,NR,41038,1,U,0,,150000,NA,0,NA,Y,Y,Y,Y,Y,Division of Safety of Dams,,,,,,,,,CA,CA,03\01\2013,NA,Doug LaMalfa (R),R,CA01
FOOTE #3,,428.002,CA01090,0,,-122.673,38.6358,"S.7,T.9N,R.7W",SONOMA,TR REDWOOD CRK,"NANCY F. OGG, ET AL",Private,N,,Earth,,S,Irrigation,"Irrigation, Water Supply, Recreation",1970,,600,28,NA,18.8,28,355,136,77,136,6,0.23,NR,40995,1,U,0,,40000,NA,0,NA,Y,Y,Y,Y,Y,Division of Safety of Dams,,,,,,,,,CA,CA,03\01\2013,NA,Jared Huffman (D),D,CA02
MURRAY,,5429,CA01061,0,,-122.7471,38.6125,"S.21,T.9N,R.8W",SONOMA,TR FRANZ CREEK,COYOTE HILLS PARTNERSHIP,Private,N,,Earth,,S,Irrigation,"Irrigation, Water Supply",1970,,300,55,NA,50,55,400,136,117,136,6,0.06,NR,41009,1,U,0,,40000,NA,0,NA,Y,Y,Y,Y,Y,Division of Safety of Dams,,,,,,,,,CA,CA,03\01\2013,NA,Jared Huffman (D),D,CA02
PALO VERDE,,860,CA00789,0,,-116.7304,32.8118,"S.1,T.16S,R.2E",SAN DIEGO,SWEETWATER RV,PALO VERDE RANCH HOMEOWNERS,Private,N,,Earth,,R,Irrigation,"Irrigation, Water Supply, Recreation",1970,,410,67,NA,53.29,67,49600,1460,730,1460,39,54,NR,40976,1,C,0,,75000,NA,0,NA,Y,Y,Y,Y,Y,Division of Safety of Dams,,,,,,,,,CA,CA,03\01\2013,NA,Duncan Hunter (R),R,CA50
WHITE PINES,,1024.004,CA01005,0,,-120.3434,38.2681,"S.20,T.5N,R.15E",CALAVERAS,SAN ANTONIO CREEK,CALAVERAS COUNTY WATER DISTRICT,Local Government,N,,Earth,,S,Recreation,"Water Supply, Recreation",1970,,650,35,NA,23.69,35,NA,562,262,562,26,11.8,NR,40718,1,U,0,,85000,NA,0,NA,Y,Y,Y,Y,Y,Division of Safety of Dams,,,,,,,,,CA,CA,03\01\2013,NA,Tom McClintock (R),R,CA04
SLURRY POND #1,,13.34,AZ00184,0,,-113.0316,35.3,"S8,T22N,R7W",YAVAPAI,TR-VERDE RIVER-OFFSTREAM,"BLACK MESA PIPELINE, INC.",Private,N,,Earth,E,U,Other,Other,1970,,559,32,NA,32,32,28.4,46,33,46,4,0.04,NR,38860,5,U,4,,11000,NA,0,NA,Y,Y,Y,Y,Y,Arizona Department of Water Resources,,,,,,,,,AZ,AZ,02\04\2013,NA,Paul A. Gosar (R),R,AZ04
ARGYLE NO 2,,31.03,CA00186,0,,-122.2907,37.9828,"S.27,T.2N,R.4W",CONTRA COSTA,OFFSTREAM,EAST BAY MU DISTRICT,Public Utility,N,,Other,,R,Water Supply,Water Supply,1970,,875,27,NA,26,27,NA,23,22,23,1,NA,NR,40946,1,U,0,,NA,NA,0,NA,Y,Y,Y,Y,Y,Division of Safety of Dams,,,,,,,,,CA,CA,03\01\2013,NA,George Miller (D),D,CA11
LAGUNA REGULATING BASIN,,32.022,CA00203,0,,-118.1642,34.0638,"S.20,T.1S,R.12W",LOS ANGELES,LAGUNA WASH,LOS ANGELES COUNTY DEPARTMENT OF PUBLIC WORKS,Local Government,N,,Earth,,S,Flood Control,Flood Control,1970,,380,43,NA,43,43,3800,620,NA,620,12,5.55,NR,40982,1,U,0,,26000,NA,0,NA,Y,Y,Y,Y,Y,Division of Safety of Dams,,,,,,,,,CA,CA,03\01\2013,NA,Judy Chu (D),D,CA27
SHORT CREEK SOUTHSIDE #2,,AZ015D0030,AZ00078,1,,-112.9627,36.9963,"S32, T42N, R6W",MOHAVE,TRIBUTARY TO SHORT CREEK,SHORT CREEK SOUTHSIDE IRRIGATION COMPANY,Private,N,SCS,Earth,E,RS,Irrigation,Irrigation,1970,,850,35,60,33,60,513,110,84,110,5.4,0.4,N,39688,3,U,60,U,75980,NA,0,NA,Y,Y,Y,Y,Y,Arizona Department of Water Resources,,USDA NRCS,,,,,,,AZ,AZ,02\04\2013,NA,Paul A. Gosar (R),R,AZ04
UPPER POINTS OF PINES,UPPER POINT OF PINES,WES000207D,AZ11000,0,,-109.8057,33.3471,,,,BIA,Federal,N,,Earth,A,RK,Recreation,Recreation,1970,,500,NA,29,NA,29,NA,NA,70,70,NA,NA,Y,,0,C,0,,NA,NA,0,NA,N,N,N,N,N,,DOI BIA,DOI BIA,DOI BIA,DOI BIA,DOI BIA,DOI BIA,DOI BIA,DOI BIA,DOI BIA,AZ,03\01\2013,NA,Ann Kirkpatrick (D),D,AZ01
FOUNTAIN LAKE,,7.31,AZ00073,0,,-111.7094,33.6022,"S14, T3N, R6E",MARICOPA,TRIBUTARY TO THE VERDE RIVER,TOWN OF FOUNTAIN HILLS,Local Government,N,,Earth,E,S,Recreation,Recreation,1970,,1470,31,38,31,38,2500,500,322,500,32,0.9,Y,40940,1,U,200,,113490,NA,0,NA,Y,Y,Y,Y,Y,Arizona Department of Water Resources,,,,,,,,,AZ,AZ,02\04\2013,NA,David Schweikert (R),R,AZ06
ARIVACA,,10.12,AZ00131,0,,-111.2547,31.533,"S7,T22S,R11E",PIMA,CEDAR CREEK,ARIZONA GAME & FISH DEPARTMENT,State,Y,,Earth,E,R,Recreation,Recreation,1970,,385,30,48,30,48,3954,2915,1037,2915,89,14.3,Y,40317,3,U,39,,57976,NA,0,NA,Y,Y,Y,Y,Y,Arizona Department of Water Resources,,,,,,,,,AZ,AZ,02\04\2013,NA,Ra??l M. Grijalva (D),D,AZ03
WILLOW SPRINGS,,3.13,AZ00088,0,,-110.8763,34.3166,"S29,T11N,R14E",COCONINO,WILLOW SPRINGS,ARIZONA GAME & FISH DEPARTMENT,State,Y,,Rockfill,E,RS,Recreation,Recreation,1970,,700,80,NA,80,80,3055,4230,3654,4230,150,3.89,NR,41046,5,U,46,,148300,NA,0,NA,Y,Y,Y,Y,Y,Arizona Department of Water Resources,,,,,USDA FS,USDA FS,,,AZ,AZ,02\04\2013,NA,Ann Kirkpatrick (D),D,AZ01
CLIFTON COURT FOREBAY,,1.064,CA00050,0,,-121.5864,37.8209,"S.20,T.1S,R.4E",CONTRA COSTA,TR OLD RIVER,CALIFORNIA DEPARTMENT OF WATER RESOURCES,State,N,,Earth,,S,Irrigation,"Irrigation, Water Supply",1970,,39000,34,NA,26,34,NA,29000,29000,29000,2500,6,NR,40849,1,C,0,,2700000,NA,0,NA,Y,Y,Y,Y,Y,Division of Safety of Dams,,,,,,,,,CA,CA,03\01\2013,NA,Jerry McNerney (D),D,CA09
BRUSH FENCE LAKE,,220110,CO02511,0,,-106.6605,37.0136,"S0 , T33N, R3E of New Mexico PM",ARCHULETA,RIO CHAMITA-TR,DIAMOND S RANCH,Private,N,,Earth,,,Fish and Wildlife Pond,Fish and Wildlife Pond,1970,,680,28,28,28,28,98,26,21,26,4,0.27,NR,37154,0,N,20,,NA,NA,0,NA,Y,Y,Y,Y,Y,DWR,,,,,,,,,CO,CO,02\04\2013,NA,Scott R. Tipton (R),R,CO03
